student,year,school
136376,2003,1553
136377,2008,1553
136379,1991,1553
136380,2009,284
136383,1992,1553
136384,1963,767
136386,2007,116
136387,2006,68
136389,2009,375
136390,2009,375
136391,2009,375
136392,2007,90
136393,2009,310
136394,2008,1554
136396,2009,141
136400,2001,303
136401,2008,242
136402,2007,303
136403,2009,45
136404,2009,45
136405,2009,45
136409,2009,528
136410,2004,833
136412,2009,213
136414,2009,230
136415,2008,1542
136416,2008,193
136417,1994,27
136418,2009,180
136419,2009,643
136420,2009,4
136421,2002,245
136422,2008,37
136423,2001,187
136424,1934,23
136425,1959,23
136428,1989,1431
136429,1990,58
136430,1974,184
136431,1972,184
136432,1985,184
136433,2003,187
136435,2009,103
136436,1977,28
136437,1996,819
136439,1964,28
136440,1961,28
136441,1947,12
136442,1955,28
136443,1955,28
136444,1956,28
136445,1959,28
136447,1959,28
136448,1959,28
136450,2009,179
136451,1960,28
136452,1960,28
136453,1959,28
136455,2009,650
136456,2009,1107
136458,2008,32
136459,2007,32
136460,2009,1491
136461,1998,137
136462,2008,27
136465,1993,27
136466,1999,12
136467,1980,3
136468,2004,205
136471,2006,22
136472,2008,115
136473,2009,115
136474,2009,115
136475,1984,47
136477,1995,429
136479,2009,1555
136480,2008,1556
136481,2006,306
136483,2009,1038
136485,2009,215
136486,1991,600
136487,1987,337
136488,1993,600
136489,2009,1047
136490,1987,70
136491,1961,12
136503,2003,1557
136504,2005,980
136505,2009,821
136506,2008,23
136507,2009,648
136508,2009,481
136509,2009,174
136511,1932,103
136513,1935,103
136516,2009,287
136517,2009,240
136519,2008,190
136523,1997,606
136526,2009,534
136528,2009,366
136529,2009,96
136534,2008,189
136535,1903,163
136535,1918,1118
136536,1864,168
136537,1922,1558
136539,2002,1009
136540,1988,286
136541,2008,1370
136542,1967,40
136543,2007,317
136544,1995,27
136546,2009,290
136547,1985,268
136548,2009,38
136549,1998,92
136550,1998,92
136551,2009,528
136552,2002,92
136553,1982,92
136554,1981,92
136555,1998,92
136556,1968,1542
136557,2008,29
136558,2009,32
136559,2009,32
136560,2006,902
136561,2009,35
136568,2008,1559
136570,2006,1416
136571,2004,303
136572,2009,180
136574,2009,406
136575,1610,356
136576,,356
136577,1986,126
136578,2006,11
136579,2009,75
136580,2006,1555
136582,2007,3
136584,2005,723
136585,1999,567
136586,2009,567
136587,1990,347
136588,2009,273
136589,2009,1343
136590,2009,1343
136592,1998,347
136593,2009,413
136594,2002,347
136595,2002,347
136596,2004,347
136597,2009,1560
136598,1994,347
136599,1986,347
136600,1976,347
136601,1984,347
136602,2009,27
136603,2009,255
136604,2003,600
136605,1982,14
136607,1984,23
136608,2006,513
136609,2009,681
136610,2009,181
136611,2008,249
136612,1986,74
136613,1971,235
136614,2006,23
136615,2003,1527
136616,2008,689
136617,2009,1497
136618,2009,174
136619,1996,40
136620,1977,42
136620,1978,509
136621,1994,587
136622,1988,182
136623,2009,557
136624,2008,14
136625,2009,390
136626,2009,303
136627,2009,27
136628,2009,58
136629,2009,1171
136630,2009,1010
136631,1995,80
136632,2008,1010
136633,2007,1010
136634,2007,96
136635,2009,96
136636,2008,9
136637,2009,406
136639,2009,33
136640,2009,56
136641,2009,70
136643,2009,70
136644,2009,111
136645,1985,10
136646,2009,156
136647,2009,14
136648,2009,471
136649,1994,366
136650,2009,475
136652,2006,78
136653,1953,454
136654,1989,182
136655,1993,1046
136656,1995,773
136657,2003,773
136658,1967,103
136659,2008,5
136660,2005,5
136661,2008,5
136662,2002,5
136663,2002,5
136664,2002,5
136665,2000,5
136666,1999,5
136667,1998,5
136668,1980,27
136669,2009,1561
136671,2009,1561
136673,2009,1562
136674,2008,1563
136675,2005,564
136676,2004,564
136677,1993,209
136678,2000,209
136679,2005,209
136680,2006,209
136681,2006,209
136682,2007,209
136683,2008,209
136684,2009,209
136685,2009,214
136686,2008,286
136687,2009,1564
136688,2009,103
136689,1987,405
136690,2011,1565
136691,2008,434
136692,2008,434
136693,2008,434
136694,2009,349
136695,1978,381
136696,1996,381
136697,2009,103
136698,2009,103
136699,2002,375
136700,1993,1553
136701,1995,1553
136702,1997,1553
136703,1997,1553
136704,2009,149
136705,2009,149
136706,2002,1553
136707,2009,14
136708,2006,308
136709,2009,638
136710,1988,79
136711,1990,267
136713,2009,1388
136714,1853,96
136715,,461
136716,1829,386
136718,2005,397
136719,2009,521
136720,2005,405
136724,1980,648
136726,,356
136727,1992,1566
136730,2006,1567
136733,1962,247
136734,1963,439
136735,1963,307
136736,1939,225
136738,1973,368
136739,1956,594
136741,2000,34
136742,1977,9
136743,1969,103
136744,2009,961
136745,2008,579
136746,2007,1374
136747,2009,795
136750,2009,418
136752,2009,1465
136753,2009,273
136754,2008,19
136755,1986,65
136756,1985,65
136757,2002,75
136758,2003,75
136759,2007,75
136760,2007,121
136761,2009,121
136762,2009,184
136763,1937,68
136764,1948,68
136765,1971,101
136766,1970,171
136767,1978,171
136768,2002,1568
136769,2005,1568
136770,2006,1568
136771,2007,1568
136773,2009,854
136774,2009,390
136775,2007,531
136776,2009,33
136778,2009,547
136779,1998,55
136780,2009,111
136781,1995,1569
136782,2009,111
136783,2009,14
136784,2007,266
136785,2009,266
136787,2009,371
136788,2001,538
136790,2007,297
136791,2002,1060
136792,2001,1060
136793,2003,1060
136794,2007,1060
136795,2007,1060
136796,2009,378
136797,2007,398
136798,2001,349
136799,2004,349
136800,2008,664
136801,2007,349
136802,1972,509
136803,2009,48
136806,2009,209
136808,2006,7
136809,2009,325
136810,2009,149
136811,1992,341
136812,1994,341
136813,2000,794
136814,2008,794
136816,2006,1191
136817,2009,814
136818,2009,814
136819,2009,814
136820,2002,78
136821,2002,78
136822,2009,286
136823,2005,1570
136824,2007,32
136825,1953,2
136827,1979,7
136828,2009,213
136829,2003,43
136830,2009,226
136831,2008,43
136832,2009,82
136833,1964,798
136842,1997,220
136848,1957,101
136849,1995,22
136850,1996,22
136851,2009,103
136852,2009,103
136853,2009,522
136854,2009,839
136855,1998,1465
136856,1998,1465
136857,2009,348
136858,1991,292
136859,2004,292
136860,2004,292
136861,1992,292
136862,1986,876
136863,1995,194
136864,1996,194
136865,1999,194
136866,2009,134
136867,1997,194
136868,1983,64
136868,1988,64
136869,1986,9
136870,2009,465
136871,2009,28
136872,2000,752
136874,2009,271
136875,2009,271
136876,2009,271
136877,2009,245
136878,2009,49
136879,2006,50
136886,2009,4
136887,2009,157
136889,2009,343
136890,2005,1553
136891,1993,538
136892,2006,1553
136894,2006,1553
136897,2007,1553
136898,2007,1553
136899,2007,1553
136900,2008,1553
136901,2008,1553
136903,2009,1553
136905,1970,245
136906,2009,213
136907,2005,1374
136908,2008,49
136909,2009,9
136910,1967,368
136911,1977,368
136912,1977,368
136913,1990,368
136914,1991,368
136915,2009,110
136916,1995,7
136918,2009,471
136919,2008,255
136920,2008,9
136921,2008,427
136922,2007,9
136923,2006,1571
136924,2007,1571
136925,1968,103
136926,2009,1038
136927,2009,1038
136928,1948,587
136929,1975,383
136930,1926,231
136932,1963,660
136933,1963,660
136934,1963,101
136935,1963,660
136936,1859,231
136938,1962,14
136939,1984,787
136940,2005,470
136942,1997,274
136946,2009,399
136947,1973,132
136948,1970,132
136949,1967,132
136950,1983,228
136951,1979,228
136952,1959,33
136953,2009,21
136954,1928,28
136955,1988,28
136956,2007,3
136957,1988,28
136958,1996,3
136959,2004,752
136960,2006,40
136961,2007,40
136962,2004,40
136963,2009,404
136964,2006,404
136965,1995,952
136966,2009,209
136967,1971,12
136968,1989,175
136969,2008,104
136970,1992,25
136971,1997,25
136972,2008,25
136974,2009,25
136976,2008,214
136977,1934,33
136978,1986,19
136979,2009,28
136980,2009,447
136981,2004,1223
136982,1976,569
136983,2001,569
136984,2009,1038
136985,2009,1038
136986,2002,269
136987,2007,1450
136988,2008,269
136989,1979,30
136990,1969,587
136992,1994,587
136993,1979,587
136994,1975,587
136995,2001,1565
136996,2009,35
136997,2008,48
136998,2007,1565
136999,2001,1470
137001,2005,505
137001,2009,1572
137002,1983,772
137003,2003,1565
137004,2002,10
137005,1999,174
137006,2007,375
137007,2009,79
137008,2009,79
137009,2009,79
137010,2009,1519
137011,2005,22
137013,1983,876
137014,1994,587
137015,2004,587
137016,1998,587
137017,1999,587
137018,1999,587
137019,2009,7
137021,2007,49
137022,2006,49
137023,2003,49
137024,1996,49
137025,1983,49
137026,1982,49
137027,1986,49
137028,1848,226
137029,2005,122
137030,2008,242
137031,1963,554
137032,2008,21
137033,2009,95
137034,2009,12
137035,2008,961
137036,2009,961
137037,2006,187
137038,2009,275
137039,1980,509
137040,1987,948
137041,1996,876
137042,1999,787
137043,1984,876
137044,2007,876
137045,2009,200
137046,1967,200
137047,1975,200
137048,1968,200
137049,1960,255
137050,1966,200
137051,1968,200
137052,1958,23
137053,2009,94
137054,2009,55
137055,1962,255
137056,1962,255
137057,1951,255
137058,1922,12
137059,1969,42
137060,2007,85
137061,2009,23
137062,2008,23
137063,1956,255
137064,2009,128
137065,2008,182
137068,1888,164
137069,2009,1185
137070,2003,576
137071,2009,31
137072,2007,756
137073,2004,370
137074,1984,393
137075,1976,509
137077,1982,873
137078,1997,873
137079,2009,269
137080,2002,948
137081,1996,948
137083,2008,82
137084,2009,37
137086,1970,12
137087,1928,164
137088,1996,23
137089,2009,7
137090,2008,231
137091,2009,7
137100,1987,873
137101,2002,873
137102,2008,2
137104,2007,34
137105,2009,156
137106,1960,253
137107,2009,39
137108,2007,6
137109,2009,29
137111,1994,876
137112,1987,393
137113,1999,393
137114,2002,393
137115,2006,393
137116,2008,393
137117,1991,356
137118,2005,834
137119,2007,261
137120,2009,261
137121,2009,261
137122,1997,669
137123,1986,460
137124,2008,411
137125,2004,411
137126,1998,1167
137127,1983,27
137128,1950,12
137129,1975,430
137131,2007,23
137132,1878,186
137133,1903,96
137134,1990,12
137135,1991,12
137136,2009,49
137137,2009,49
137138,2009,49
137139,1964,247
137140,1964,554
137141,1964,894
137142,1963,101
137143,2007,29
137144,2008,68
137145,2009,425
137146,2007,50
137148,1984,196
137149,2009,119
137150,1987,572
137152,1996,1573
137153,2009,52
137154,2009,32
137155,2000,94
137157,1955,33
137159,1955,128
137160,1975,912
137161,1980,963
137162,1983,963
137163,1983,912
137164,1985,912
137165,1988,912
137166,1990,912
137167,1990,959
137168,1990,912
137169,1991,912
137170,1992,912
137171,1994,912
137172,1994,912
137173,1997,912
137174,1997,912
137175,1997,912
137176,1999,912
137177,1999,600
137181,2005,12
137182,2002,104
137183,2009,15
137184,2009,325
137185,2008,86
137186,2007,1285
137187,2008,1062
137188,2009,226
137189,2004,203
137190,2009,961
137191,2009,270
137192,2007,33
137193,2009,1047
137194,1995,337
137195,2008,155
137196,2009,106
137197,2004,106
137198,2004,106
137199,2005,106
137200,2007,106
137201,2007,106
137202,2007,103
137203,2006,12
137204,1977,253
137205,2008,286
137206,2007,286
137207,2008,33
137208,2009,106
137209,2005,85
137210,1981,349
137211,1984,349
137212,1990,272
137213,1992,272
137214,1997,272
137215,1993,373
137216,1994,373
137217,1999,373
137218,2003,373
137219,2002,74
137219,2004,373
137220,2002,272
137221,2008,1574
137222,2007,209
137223,2007,12
137224,1973,12
137225,2009,11
137226,2009,82
137228,2004,40
137229,2004,40
137230,2006,40
137231,2009,40
137232,2003,106
137233,2007,106
137234,2009,568
137235,2006,230
137236,2005,230
137237,2007,103
137238,2009,39
137240,2008,391
137241,2009,230
137243,2008,266
137244,2009,7
137245,2009,399
137246,2008,2
137247,2005,141
137248,2002,242
137249,1988,204
137250,2009,1575
137252,1992,130
137253,2009,1531
137254,2006,35
137255,2007,35
137256,2009,37
137257,2009,19
137258,2009,59
137259,2004,12
137260,2003,12
137261,2001,12
137262,2003,12
137263,2009,212
137264,1989,282
137265,1990,349
137266,1990,600
137267,1993,349
137268,1995,912
137269,1995,349
137270,1995,349
137271,1997,349
137272,1997,912
137273,1997,912
137274,1998,912
137275,1999,912
137276,2001,912
137277,2004,403
137278,2004,600
137279,1989,33
137280,1993,33
137281,2009,65
137282,2008,7
137283,1977,334
137284,1980,257
137285,2004,272
137286,2005,272
137287,1992,272
137288,1995,390
137289,1997,390
137290,2000,390
137291,2000,390
137292,2001,390
137293,2002,390
137294,2002,390
137296,2001,233
137297,2000,656
137298,2007,189
137299,2007,20
137301,1994,199
137302,1982,40
137303,2008,22
137304,1981,9
137305,2005,16
137306,1966,894
137307,2009,739
137308,1997,1576
137309,2009,178
137310,2009,103
137311,2009,103
137312,2009,63
137313,2005,536
137314,1844,361
137314,1845,104
137315,1978,371
137316,1955,115
137317,1995,912
137318,1995,438
137319,1997,438
137320,1999,438
137321,2005,906
137322,1995,210
137323,1996,210
137324,1999,349
137325,2002,349
137326,2002,349
137327,2004,349
137328,2005,349
137329,2006,349
137330,2008,349
137331,2003,387
137332,1990,959
137333,1981,185
137334,1990,64
137335,2000,130
137336,2000,130
137337,2001,130
137338,2004,130
137339,2005,130
137340,2005,130
137341,2007,7
137342,2009,12
137343,2009,340
137344,2009,96
137345,2009,29
137346,2009,799
137347,1993,128
137348,2009,31
137350,2009,147
137353,,403
137354,2009,1
137355,2007,38
137356,2008,38
137357,2007,271
137358,2009,65
137359,1997,257
137360,1998,257
137363,2009,206
137364,2009,118
137366,2008,35
137367,2005,390
137368,2004,390
137369,2009,390
137370,2008,390
137371,2006,371
137372,1974,33
137373,1978,33
137374,1981,33
137375,1989,33
137376,1993,33
137377,1996,33
137378,2009,56
137379,2009,45
137380,2007,59
137381,2009,1577
137382,2006,8
137383,2007,8
137384,2009,8
137385,2009,1054
137386,1969,12
137388,2001,36
137389,2008,36
137390,2009,399
137391,2007,40
137392,2009,40
137393,1998,12
137394,2003,12
137395,2003,12
137396,2004,8
137397,2009,557
137398,2009,557
137399,2009,557
137400,2009,557
137402,1994,115
137403,2007,465
137404,2009,12
137405,2008,21
137406,2009,90
137407,2008,90
137408,1997,27
137410,2007,183
137411,2009,84
137412,2009,84
137413,2009,84
137414,2009,84
137415,2009,84
137416,2009,536
137417,2008,205
137418,2009,45
137419,1970,33
137420,1970,33
137421,1994,5
137422,2009,130
137423,2009,18
137424,2008,18
137425,,686
137426,2009,795
137427,2009,163
137428,,686
137429,2009,256
137430,1967,101
137431,2005,73
137432,2005,73
137433,2007,73
137434,2009,73
137435,2007,494
137436,2009,73
137437,2005,99
137438,2008,99
137440,2009,119
137441,1999,35
137443,1979,12
137444,1970,33
137445,1971,33
137446,1971,33
137447,1972,33
137448,1972,33
137449,1972,33
137451,1972,33
137452,2009,28
137453,1972,33
137454,1972,33
137455,1973,33
137456,1973,33
137457,2009,214
137458,2009,79
137459,2009,45
137460,1974,33
137461,1974,33
137462,1974,33
137463,1974,33
137464,1974,33
137465,1974,33
137466,1975,33
137467,1975,33
137468,1975,33
137469,1975,33
137470,1975,33
137471,1975,33
137473,1979,50
137474,2009,79
137475,1980,50
137476,1987,213
137477,2009,1134
137478,2009,63
137479,2003,413
137480,2009,123
137481,1975,33
137482,1975,33
137483,2009,6
137484,2009,40
137485,2009,18
137487,1987,1578
137488,1976,33
137489,1976,33
137490,1976,33
137491,1976,33
137492,1977,33
137493,2009,2
137494,2009,2
137495,2005,9
137496,2001,9
137497,2000,9
137498,1995,242
137499,2004,9
137500,2006,9
137502,2009,32
137503,2009,9
137504,2007,534
137505,2007,406
137506,2009,1579
137508,2008,286
137509,2009,119
137510,2007,196
137511,1979,33
